regiao,estado,data,casosNovos,casosAcumulados,obitosNovos,obitosAcumulados
Centro-Oeste,DF,23/02/2020,0,0,0,0
Centro-Oeste,DF,24/02/2020,0,0,0,0
Centro-Oeste,DF,25/02/2020,0,0,0,0
Centro-Oeste,DF,26/02/2020,0,0,0,0
Centro-Oeste,DF,27/02/2020,0,0,0,0
Centro-Oeste,DF,28/02/2020,0,0,0,0
Centro-Oeste,DF,29/02/2020,0,0,0,0
Centro-Oeste,DF,01/03/2020,0,0,0,0
Centro-Oeste,DF,02/03/2020,0,0,0,0
Centro-Oeste,DF,03/03/2020,0,0,0,0
Centro-Oeste,DF,04/03/2020,0,0,0,0
Centro-Oeste,DF,05/03/2020,0,0,0,0
Centro-Oeste,DF,06/03/2020,0,0,0,0
Centro-Oeste,DF,07/03/2020,1,1,0,0
Centro-Oeste,DF,08/03/2020,0,1,0,0
Centro-Oeste,DF,09/03/2020,0,1,0,0
Centro-Oeste,DF,10/03/2020,0,1,0,0
Centro-Oeste,DF,11/03/2020,1,2,0,0
Centro-Oeste,DF,12/03/2020,0,2,0,0
Centro-Oeste,DF,13/03/2020,0,2,0,0
Centro-Oeste,DF,14/03/2020,4,6,0,0
Centro-Oeste,DF,15/03/2020,2,8,0,0
Centro-Oeste,DF,16/03/2020,5,13,0,0
Centro-Oeste,DF,17/03/2020,9,22,0,0
Centro-Oeste,DF,18/03/2020,4,26,0,0
Centro-Oeste,DF,19/03/2020,16,42,0,0
Centro-Oeste,DF,20/03/2020,45,87,0,0
Centro-Oeste,DF,21/03/2020,13,100,0,0
Centro-Oeste,DF,22/03/2020,17,117,0,0
Centro-Oeste,DF,23/03/2020,16,133,0,0
Centro-Oeste,DF,24/03/2020,27,160,0,0
Centro-Oeste,DF,25/03/2020,0,160,0,0
Centro-Oeste,DF,26/03/2020,40,200,0,0
Centro-Oeste,DF,27/03/2020,30,230,0,0
Centro-Oeste,DF,28/03/2020,30,260,0,0
Centro-Oeste,DF,29/03/2020,29,289,1,1
Centro-Oeste,DF,30/03/2020,23,312,0,1
Centro-Oeste,DF,31/03/2020,20,332,2,3
Centro-Oeste,DF,01/04/2020,23,355,0,3
Centro-Oeste,DF,02/04/2020,15,370,1,4
Centro-Oeste,DF,03/04/2020,32,402,1,5
Centro-Oeste,DF,04/04/2020,52,454,2,7
Centro-Oeste,DF,05/04/2020,14,468,0,7
