date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-01,SP,Osasco,city,43,2,False,698418,3534401,6.15677,0.0465
2020-04-01,SP,Paulínia,city,1,0,False,109424,3536505,0.91388,
2020-04-01,SP,Penápolis,city,1,0,False,63407,3537305,1.57711,
2020-04-01,SP,Piracicaba,city,5,0,False,404142,3538709,1.23719,
2020-04-01,SP,Pirajuí,city,1,0,False,25492,3538907,3.9228,
2020-04-01,SP,Poá,city,1,0,False,117452,3539806,0.85141,
2020-04-01,SP,Porto Feliz,city,1,0,False,53098,3540606,1.88331,
2020-04-01,SP,Praia Grande,city,1,0,False,325073,3541000,0.30762,
2020-04-01,SP,Ribeirão Pires,city,1,0,False,123393,3543303,0.81042,
2020-04-01,SP,Ribeirão Preto,city,8,1,False,703293,3543402,1.13751,0.125
2020-04-01,SP,Rio Claro,city,1,0,False,206424,3543907,0.48444,
2020-04-01,SP,Salto de Pirapora,city,1,0,False,45422,3545308,2.20158,
2020-04-01,SP,Santa Isabel,city,1,0,False,57386,3546801,1.74259,
2020-04-01,SP,Santana de Parnaíba,city,18,0,False,139447,3547304,12.90813,
2020-04-01,SP,Santo André,city,51,2,False,718773,3547809,7.09543,0.0392
2020-04-01,SP,Santos,city,23,0,False,433311,3548500,5.30797,
2020-04-01,SP,São Bernardo do Campo,city,52,2,False,838936,3548708,6.19833,0.0385
2020-04-01,SP,São Caetano do Sul,city,32,1,False,161127,3548807,19.86011,0.0312
2020-04-01,SP,São José do Rio Pardo,city,1,0,False,54946,3549706,1.81997,
2020-04-01,SP,São José do Rio Preto,city,7,0,False,460671,3549805,1.51952,
2020-04-01,SP,São José dos Campos,city,12,0,False,721944,3549904,1.66218,
2020-04-01,SP,São Paulo,city,2418,144,False,12252023,3550308,19.73552,0.0596
2020-04-01,SP,São Pedro,city,1,0,False,35653,3550407,2.80481,
2020-04-01,SP,São Sebastião,city,3,1,False,88980,3550704,3.37154,0.3333
2020-04-01,SP,São Vicente,city,2,0,False,365798,3551009,0.54675,
2020-04-01,SP,Sorocaba,city,3,1,False,679378,3552205,0.44158,0.3333
2020-04-01,SP,Suzano,city,4,1,False,297637,3552502,1.34392,0.25
2020-04-01,SP,Taboão da Serra,city,22,1,False,289664,3552809,7.59501,0.0455
2020-04-01,SP,Tatuí,city,1,0,False,121766,3554003,0.82125,
2020-04-01,SP,Taubaté,city,1,0,False,314924,3554102,0.31754,
2020-04-01,SP,Valinhos,city,1,0,False,129193,3556206,0.77404,
2020-04-01,SP,Vargem Grande Paulista,city,2,1,False,52597,3556453,3.8025,0.5
2020-04-01,SP,Vinhedo,city,1,0,False,78728,3556701,1.2702,
2020-04-01,SP,Votorantim,city,1,0,False,122480,3557006,0.81646,
2020-04-01,SP,Votuporanga,city,1,0,False,94547,3557105,1.05768,
2020-04-01,SP,,state,2981,164,False,45919049,35,6.49186,0.055
2020-04-01,TO,Araguaína,city,3,0,False,180470,1702109,1.66233,
2020-04-01,TO,Palmas,city,9,0,False,299127,1721000,3.00876,
2020-04-01,TO,,state,12,0,False,1572866,17,0.76294,
2020-03-31,AC,Acrelândia,city,7,0,False,15256,1200013,45.88359,
2020-03-31,AC,Porto Acre,city,1,0,False,18504,1200807,5.40424,
2020-03-31,AC,Rio Branco,city,34,0,False,407319,1200401,8.34727,
2020-03-31,AC,,state,42,0,False,881935,12,4.76226,
2020-03-31,AL,Importados/Indefinidos,city,4,0,False,,,,
2020-03-31,AL,Maceió,city,13,1,False,1018948,2704302,1.27583,0.0769
2020-03-31,AL,Porto Real do Colégio,city,1,0,False,20066,2707503,4.98355,
2020-03-31,AL,,state,18,1,False,3337357,27,0.53935,0.0556
2020-03-31,AM,Anori,city,1,0,False,21010,1300102,4.75964,
2020-03-31,AM,Boca do Acre,city,1,0,False,34308,1300706,2.91477,
2020-03-31,AM,Careiro da Várzea,city,1,0,False,30225,1301159,3.30852,
2020-03-31,AM,Itacoatiara,city,4,0,False,101337,1301902,3.94723,
2020-03-31,AM,Manacapuru,city,4,0,False,97377,1302504,4.10775,
2020-03-31,AM,Manaus,city,159,2,False,2182763,1302603,7.28435,0.0126
2020-03-31,AM,Novo Airão,city,1,0,False,19454,1303205,5.14033,
2020-03-31,AM,Parintins,city,3,1,False,114273,1303403,2.62529,0.3333
2020-03-31,AM,Santo Antônio do Içá,city,1,0,False,21602,1303700,4.6292,
2020-03-31,AM,,state,175,3,False,4144597,13,4.22236,0.0171
2020-03-31,AP,Macapá,city,10,0,False,503327,1600303,1.98678,
2020-03-31,AP,,state,10,0,False,845731,16,1.18241,
2020-03-31,BA,Alagoinhas,city,3,0,False,151596,2900702,1.97894,
2020-03-31,BA,Barra,city,1,0,False,53578,2902708,1.86644,
2020-03-31,BA,Barreiras,city,1,0,False,155439,2903201,0.64334,
2020-03-31,BA,Brumado,city,4,0,False,67195,2904605,5.95282,
2020-03-31,BA,Camaçari,city,2,0,False,299132,2905701,0.6686,
2020-03-31,BA,Canarana,city,1,0,False,26176,2906204,3.82029,
2020-03-31,BA,Candeias,city,1,0,False,87076,2906501,1.14842,
2020-03-31,BA,Catu,city,1,0,False,54704,2907509,1.82802,
2020-03-31,BA,Coaraci,city,1,0,False,16993,2908002,5.88478,
2020-03-31,BA,Conceição do Jacuípe,city,1,0,False,33153,2908507,3.01632,
2020-03-31,BA,Conde,city,1,0,False,25837,2908606,3.87042,
2020-03-31,BA,Dias d'Ávila,city,1,0,False,81089,2910057,1.23321,
2020-03-31,BA,Feira de Santana,city,18,0,False,614872,2910800,2.92744,
2020-03-31,BA,Ilhéus,city,6,0,False,162327,2913606,3.69624,
2020-03-31,BA,Importados/Indefinidos,city,0,0,False,,,,
2020-03-31,BA,Ipiaú,city,0,0,False,45873,2913903,,
2020-03-31,BA,Itabuna,city,4,0,False,213223,2914802,1.87597,
2020-03-31,BA,Itagibá,city,1,0,False,14579,2915205,6.85918,
2020-03-31,BA,Itajuípe,city,3,0,False,20491,2915502,14.64057,
2020-03-31,BA,Itamaraju,city,1,0,False,64486,2915601,1.55072,
2020-03-31,BA,Itororó,city,1,0,False,20382,2917102,4.90629,
2020-03-31,BA,Jequié,city,1,0,False,155966,2918001,0.64117,
2020-03-31,BA,Juazeiro,city,2,0,False,216707,2918407,0.92291,
2020-03-31,BA,Lauro de Freitas,city,12,0,False,198440,2919207,6.04717,
2020-03-31,BA,Medeiros Neto,city,1,0,False,22688,2921104,4.40762,
2020-03-31,BA,Nova Soure,city,1,0,False,26947,2922904,3.71099,
2020-03-31,BA,Pojuca,city,1,0,False,39519,2925204,2.53043,
2020-03-31,BA,Porto Seguro,city,10,0,False,148686,2925303,6.72558,
2020-03-31,BA,Prado,city,3,0,False,28174,2925501,10.64812,
2020-03-31,BA,Salvador,city,132,2,False,2872347,2927408,4.59555,0.0152
2020-03-31,BA,São Domingos,city,1,0,False,9058,2928950,11.03996,
2020-03-31,BA,Teixeira de Freitas,city,1,0,False,160487,2931350,0.6231,
2020-03-31,BA,,state,217,2,False,14873064,29,1.45901,0.0092
2020-03-31,CE,Aquiraz,city,14,0,False,80271,2301000,17.44092,
2020-03-31,CE,Beberibe,city,1,0,False,53573,2302206,1.86661,
2020-03-31,CE,Caucaia,city,1,0,False,361400,2303709,0.2767,
2020-03-31,CE,Fortaleza,city,371,6,False,2669342,2304400,13.89856,0.0162
2020-03-31,CE,Fortim,city,1,0,False,16480,2304459,6.06796,
2020-03-31,CE,Itaitinga,city,1,0,False,37980,2306256,2.63296,
2020-03-31,CE,Juazeiro do Norte,city,1,0,False,274207,2307304,0.36469,
2020-03-31,CE,Maracanaú,city,1,0,False,227886,2307650,0.43882,
2020-03-31,CE,Maranguape,city,1,0,False,128978,2307700,0.77533,
2020-03-31,CE,Mauriti,city,1,0,False,47962,2308104,2.08498,
2020-03-31,CE,Quixadá,city,2,0,False,87728,2311306,2.27977,
2020-03-31,CE,Santa Quitéria,city,1,1,False,43703,2312205,2.28817,1.0
2020-03-31,CE,Sobral,city,5,0,False,208935,2312908,2.39309,
2020-03-31,CE,,state,401,7,False,9132078,23,4.39111,0.0175
2020-03-31,DF,Brasília,city,333,3,False,3015268,5300108,11.04379,0.009
2020-03-31,DF,,state,333,3,False,3015268,53,11.04379,0.009
2020-03-31,ES,Alto Rio Novo,city,1,0,False,7836,3200359,12.76161,
2020-03-31,ES,Cachoeiro de Itapemirim,city,1,0,False,208972,3201209,0.47853,
2020-03-31,ES,Cariacica,city,5,0,False,381285,3201308,1.31136,
2020-03-31,ES,Castelo,city,1,0,False,37534,3201407,2.66425,
2020-03-31,ES,Guarapari,city,2,0,False,124859,3202405,1.60181,
2020-03-31,ES,Importados/Indefinidos,city,1,0,False,,,,
2020-03-31,ES,Itapemirim,city,1,0,False,34348,3202801,2.91138,
2020-03-31,ES,Linhares,city,4,0,False,173555,3203205,2.30474,
2020-03-31,ES,Santa Teresa,city,1,0,False,23590,3204609,4.23908,
2020-03-31,ES,São Mateus,city,1,0,False,130611,3204906,0.76563,
2020-03-31,ES,São Roque do Canaã,city,1,0,False,12415,3204955,8.05477,
2020-03-31,ES,Serra,city,14,0,False,517510,3205002,2.70526,
2020-03-31,ES,Viana,city,1,0,False,78239,3205101,1.27813,
2020-03-31,ES,Vila Velha,city,35,0,False,493838,3205200,7.08734,
2020-03-31,ES,Vitória,city,28,0,False,362097,3205309,7.73273,
2020-03-31,ES,,state,97,0,False,4018650,32,2.41375,
2020-03-31,GO,Águas Lindas de Goiás,city,1,0,False,212440,5200258,0.47072,
2020-03-31,GO,Anápolis,city,4,0,False,386923,5201108,1.0338,
2020-03-31,GO,Aparecida de Goiânia,city,2,0,False,578179,5201405,0.34591,
2020-03-31,GO,Catalão,city,1,0,False,108823,5205109,0.91892,
2020-03-31,GO,Goianésia,city,1,0,False,70084,5208608,1.42686,
2020-03-31,GO,Goiânia,city,39,0,False,1516113,5208707,2.57237,
2020-03-31,GO,Hidrolândia,city,0,0,False,21706,5209705,,
2020-03-31,GO,Importados/Indefinidos,city,0,0,False,,,,
2020-03-31,GO,Itumbiara,city,2,0,False,104742,5211503,1.90945,
2020-03-31,GO,Jataí,city,2,0,False,100882,5211909,1.98251,
2020-03-31,GO,Luziânia,city,1,1,False,208299,5212501,0.48008,1.0
2020-03-31,GO,Paranaiguara,city,1,0,False,10057,5216304,9.94332,
2020-03-31,GO,Rio Verde,city,7,0,False,235647,5218805,2.97054,
2020-03-31,GO,Silvânia,city,1,0,False,20695,5220603,4.83209,
2020-03-31,GO,Valparaíso de Goiás,city,3,0,False,168468,5221858,1.78075,
2020-03-31,GO,,state,65,1,False,7018354,52,0.92614,0.0154
2020-03-31,MA,São Luís,city,51,1,False,1101884,2111300,4.62844,0.0196
2020-03-31,MA,,state,51,1,False,7075181,21,0.72083,0.0196
2020-03-31,MG,Alfenas,city,1,0,False,79996,3101607,1.25006,
2020-03-31,MG,Belo Horizonte,city,163,2,False,2512070,3106200,6.48867,0.0123
2020-03-31,MG,Betim,city,5,0,False,439340,3106705,1.13807,
2020-03-31,MG,Boa Esperança,city,1,0,False,40127,3107109,2.49209,
2020-03-31,MG,Bom Despacho,city,1,0,False,50605,3107406,1.97609,
2020-03-31,MG,Campo Belo,city,1,0,False,54029,3111200,1.85086,
2020-03-31,MG,Campos Altos,city,1,0,False,15461,3111507,6.46789,
2020-03-31,MG,Carmo do Cajuru,city,1,0,False,22478,3114204,4.44879,
2020-03-31,MG,Contagem,city,5,0,False,663855,3118601,0.75318,
2020-03-31,MG,Coronel Fabriciano,city,1,0,False,109855,3119401,0.91029,
2020-03-31,MG,Divinópolis,city,9,0,False,238230,3122306,3.77786,
2020-03-31,MG,Extrema,city,1,0,False,36225,3125101,2.76052,
2020-03-31,MG,Governador Valadares,city,2,0,False,279885,3127701,0.71458,
2020-03-31,MG,Guimarânia,city,1,0,False,8039,3128907,12.43936,
2020-03-31,MG,Importados/Indefinidos,city,5,0,False,,,,
2020-03-31,MG,Ipatinga,city,1,0,False,263410,3131307,0.37964,
2020-03-31,MG,Juiz de Fora,city,23,0,False,568873,3136702,4.04308,
2020-03-31,MG,Lagoa da Prata,city,2,0,False,52165,3137205,3.83399,
2020-03-31,MG,Manhuaçu,city,1,0,False,90229,3139409,1.10829,
2020-03-31,MG,Mariana,city,2,0,False,60724,3140001,3.29359,
2020-03-31,MG,Muriaé,city,1,0,False,108763,3143906,0.91943,
2020-03-31,MG,Nova Lima,city,20,0,False,94889,3144805,21.07726,
2020-03-31,MG,Patrocínio,city,1,0,False,90757,3148103,1.10184,
2020-03-31,MG,Poços de Caldas,city,2,0,False,167397,3151800,1.19476,
2020-03-31,MG,Sabará,city,3,0,False,136344,3156700,2.20032,
2020-03-31,MG,Santa Luzia,city,1,0,False,219134,3157807,0.45634,
2020-03-31,MG,São João del Rei,city,2,0,False,90082,3162500,2.2202,
2020-03-31,MG,Serra do Salitre,city,1,0,False,11582,3166808,8.63409,
2020-03-31,MG,Sete Lagoas,city,2,0,False,239639,3167202,0.83459,
2020-03-31,MG,Timóteo,city,1,0,False,89842,3168705,1.11307,
2020-03-31,MG,Uberaba,city,3,0,False,333783,3170107,0.89879,
2020-03-31,MG,Uberlândia,city,10,0,False,691305,3170206,1.44654,
2020-03-31,MG,Unaí,city,1,0,False,84378,3170404,1.18514,
2020-03-31,MG,,state,275,2,False,21168791,31,1.29908,0.0073
2020-03-31,MS,Alcinópolis,city,1,0,False,5343,5000252,18.71608,
2020-03-31,MS,Batayporã,city,3,1,False,11329,5002001,26.48071,0.3333
2020-03-31,MS,Campo Grande,city,37,0,False,895982,5002704,4.12955,
2020-03-31,MS,Dourados,city,2,0,False,222949,5003702,0.89707,
2020-03-31,MS,Nova Andradina,city,2,0,False,54374,5006200,3.67823,
2020-03-31,MS,Ponta Porã,city,1,0,False,92526,5006606,1.08078,
2020-03-31,MS,Rio Verde de Mato Grosso,city,1,0,False,19746,5007406,5.06432,
2020-03-31,MS,Sidrolândia,city,1,0,False,57665,5007901,1.73415,
2020-03-31,MS,,state,48,1,False,2778986,50,1.72725,0.0208
2020-03-31,MT,Cuiabá,city,18,0,False,612547,5103403,2.93855,
2020-03-31,MT,Nova Monte Verde,city,1,0,False,9178,5108956,10.89562,
2020-03-31,MT,Rondonópolis,city,4,0,False,232491,5107602,1.7205,
2020-03-31,MT,Várzea Grande,city,2,0,False,284971,5108402,0.70183,
2020-03-31,MT,,state,25,0,False,3484466,51,0.71747,
2020-03-31,PA,Abaetetuba,city,1,0,False,157698,1500107,0.63412,
2020-03-31,PA,Ananindeua,city,6,0,False,530598,1500800,1.1308,
2020-03-31,PA,Belém,city,21,0,False,1492745,1501402,1.4068,
2020-03-31,PA,Castanhal,city,1,0,False,200793,1502400,0.49803,
2020-03-31,PA,Itaituba,city,1,0,False,101247,1503606,0.98768,
2020-03-31,PA,Marabá,city,1,0,False,279349,1504208,0.35798,
2020-03-31,PA,Marituba,city,1,0,False,131521,1504422,0.76033,
2020-03-31,PA,Parauapebas,city,1,0,False,208273,1505536,0.48014,
2020-03-31,PA,Tucuruí,city,1,0,False,113659,1508100,0.87982,
2020-03-31,PA,,state,34,0,False,8602865,15,0.39522,
2020-03-31,PB,Campina Grande,city,2,,False,409731,2504009,0.48813,
2020-03-31,PB,Igaracy,city,1,,False,6117,2502607,16.34788,
2020-03-31,PB,João Pessoa,city,13,,False,809015,2507507,1.60689,
2020-03-31,PB,Patos,city,1,1,False,107605,2510808,0.92932,1.0
2020-03-31,PB,Sousa,city,1,,False,69444,2516201,1.44001,
2020-03-31,PB,,state,18,1,False,4018127,25,0.44797,0.0556
2020-03-31,PE,Belo Jardim,city,1,0,False,76439,2601706,1.30823,
2020-03-31,PE,Camaragibe,city,2,0,False,157828,2603454,1.2672,
2020-03-31,PE,Caruaru,city,1,0,False,361118,2604106,0.27692,
2020-03-31,PE,Fernando de Noronha,city,2,0,False,3061,2605459,65.33812,
2020-03-31,PE,Goiana,city,1,1,False,79758,2606200,1.25379,1.0
2020-03-31,PE,Importados/Indefinidos,city,5,1,False,,,,0.2
2020-03-31,PE,Ipubi,city,1,0,False,30854,2607307,3.24107,
2020-03-31,PE,Jaboatão dos Guararapes,city,6,0,False,702298,2607901,0.85434,
2020-03-31,PE,Olinda,city,5,0,False,392482,2609600,1.27394,
2020-03-31,PE,Palmares,city,1,0,False,63250,2610004,1.58103,
2020-03-31,PE,Petrolina,city,2,0,False,349145,2611101,0.57283,
2020-03-31,PE,Recife,city,57,4,False,1645727,2611606,3.46351,0.0702
2020-03-31,PE,São Lourenço da Mata,city,3,0,False,113230,2613701,2.64947,
2020-03-31,PE,,state,87,6,False,9557071,26,0.91032,0.069
2020-03-31,PI,Parnaíba,city,1,1,False,153078,2207702,0.65326,1.0
2020-03-31,PI,São José do Divino,city,1,1,False,5346,2210052,18.70557,1.0
2020-03-31,PI,Teresina,city,16,2,False,864845,2211001,1.85004,0.125
2020-03-31,PI,,state,18,4,False,3273227,22,0.54992,0.2222
2020-03-31,PR,Almirante Tamandaré,city,2,0,False,118623,4100400,1.68601,
2020-03-31,PR,Campo Largo,city,3,0,False,132002,4104204,2.27269,
2020-03-31,PR,Campo Mourão,city,3,0,False,94859,4104303,3.16259,
2020-03-31,PR,Cascavel,city,10,1,False,328454,4104808,3.04457,0.1
2020-03-31,PR,Castro,city,1,0,False,71484,4104907,1.39891,
2020-03-31,PR,Cianorte,city,7,0,False,82620,4105508,8.47252,
2020-03-31,PR,Colombo,city,0,0,False,243726,4105805,,
2020-03-31,PR,Contenda,city,1,0,False,18584,4106209,5.38097,
2020-03-31,PR,Curitiba,city,87,0,False,1933105,4106902,4.50053,
2020-03-31,PR,Faxinal,city,1,0,False,17251,4107603,5.79677,
2020-03-31,PR,Foz do Iguaçu,city,10,0,False,258532,4108304,3.86799,
2020-03-31,PR,Francisco Beltrão,city,1,0,False,91093,4108403,1.09778,
2020-03-31,PR,Guaíra,city,2,0,False,33119,4108809,6.03883,
2020-03-31,PR,Guarapuava,city,1,0,False,181504,4109401,0.55095,
2020-03-31,PR,Importados/Indefinidos,city,6,0,False,,,,
2020-03-31,PR,Iretama,city,1,0,False,10169,4110805,9.83381,
2020-03-31,PR,Lapa,city,1,0,False,48163,4113205,2.07628,
2020-03-31,PR,Londrina,city,9,0,False,569733,4113700,1.57969,
2020-03-31,PR,Marechal Cândido Rondon,city,1,0,False,52944,4114609,1.88879,
2020-03-31,PR,Maringá,city,9,2,False,423666,4115200,2.12431,0.2222
2020-03-31,PR,Mariópolis,city,1,0,False,6610,4115309,15.12859,
2020-03-31,PR,Matinhos,city,1,0,False,34720,4115705,2.88018,
2020-03-31,PR,Medianeira,city,1,0,False,46198,4115804,2.1646,
2020-03-31,PR,Paranavaí,city,2,0,False,88374,4118402,2.26311,
2020-03-31,PR,Pato Branco,city,2,0,False,82881,4118501,2.4131,
2020-03-31,PR,Peabiru,city,1,0,False,13996,4118808,7.1449,
2020-03-31,PR,Pinhais,city,4,0,False,132157,4119152,3.0267,
2020-03-31,PR,Ponta Grossa,city,3,0,False,351736,4119905,0.85291,
2020-03-31,PR,Quatiguá,city,1,0,False,7449,4120705,13.42462,
2020-03-31,PR,Quatro Barras,city,1,0,False,23559,4120804,4.24466,
2020-03-31,PR,Rio Branco do Sul,city,1,0,False,32397,4122206,3.08671,
2020-03-31,PR,Rio Negro,city,1,0,False,34170,4122305,2.92654,
2020-03-31,PR,São José dos Pinhais,city,3,0,False,323340,4125506,0.92782,
2020-03-31,PR,Telêmaco Borba,city,2,0,False,78974,4127106,2.53248,
2020-03-31,PR,Terra Rica,city,1,0,False,16789,4127304,5.95628,
2020-03-31,PR,Umuarama,city,2,0,False,111557,4128104,1.79281,
2020-03-31,PR,União da Vitória,city,1,0,False,57517,4128203,1.73862,
2020-03-31,PR,Verê,city,1,0,False,7257,4128609,13.7798,
2020-03-31,PR,,state,185,3,False,11433957,41,1.61799,0.0162
2020-03-31,RJ,Angra dos Reis,city,1,0,False,203785,3300100,0.49071,
2020-03-31,RJ,Barra Mansa,city,2,0,False,184412,3300407,1.08453,
2020-03-31,RJ,Belford Roxo,city,2,0,False,510906,3300456,0.39146,
2020-03-31,RJ,Campos dos Goytacazes,city,1,0,False,507548,3301009,0.19703,
2020-03-31,RJ,Duque de Caxias,city,5,0,False,919596,3301702,0.54372,
2020-03-31,RJ,Guapimirim,city,1,0,False,60517,3301850,1.65243,
2020-03-31,RJ,Importados/Indefinidos,city,0,0,False,,,,
2020-03-31,RJ,Itaboraí,city,3,0,False,240592,3301900,1.24692,
2020-03-31,RJ,Macaé,city,1,0,False,256672,3302403,0.3896,
2020-03-31,RJ,Mangaratiba,city,1,0,False,44468,3302601,2.24881,
2020-03-31,RJ,Maricá,city,2,0,False,161207,3302700,1.24064,
2020-03-31,RJ,Miguel Pereira,city,1,1,False,25538,3302908,3.91573,1.0
2020-03-31,RJ,Niterói,city,57,1,False,513584,3303302,11.09848,0.0175
2020-03-31,RJ,Nova Iguaçu,city,7,0,False,821128,3303500,0.85249,
2020-03-31,RJ,Petrópolis,city,5,1,False,306191,3303906,1.63297,0.2
2020-03-31,RJ,Queimados,city,1,0,False,150319,3304144,0.66525,
2020-03-31,RJ,Resende,city,2,0,False,131341,3304201,1.52275,
2020-03-31,RJ,Rio Bonito,city,2,1,False,60201,3304300,3.3222,0.5
2020-03-31,RJ,Rio das Ostras,city,2,0,False,150674,3304524,1.32737,
2020-03-31,RJ,Rio de Janeiro,city,586,18,False,6718903,3304557,8.72166,0.0307
2020-03-31,RJ,São Gonçalo,city,9,0,False,1084839,3304904,0.82962,
2020-03-31,RJ,São João de Meriti,city,1,0,False,472406,3305109,0.21168,
2020-03-31,RJ,São Pedro da Aldeia,city,1,0,False,104476,3305208,0.95716,
2020-03-31,RJ,Seropédica,city,1,0,False,82312,3305554,1.21489,
2020-03-31,RJ,Teresópolis,city,1,0,False,182594,3305802,0.54766,
2020-03-31,RJ,Valença,city,1,0,False,76523,3306107,1.3068,
2020-03-31,RJ,Volta Redonda,city,12,1,False,273012,3306305,4.39541,0.0833
2020-03-31,RJ,,state,708,23,False,17264943,33,4.1008,0.0325
2020-03-31,RN,Açu,city,1,0,False,58017,2400208,1.72363,
2020-03-31,RN,Apodi,city,1,0,False,35845,2401008,2.78979,
2020-03-31,RN,Caicó,city,1,0,False,67952,2402006,1.47163,
2020-03-31,RN,Carnaubais,city,1,0,False,10759,2402501,9.29454,
2020-03-31,RN,Importados/Indefinidos,city,2,0,False,,,,
2020-03-31,RN,Luís Gomes,city,1,0,False,10116,2407005,9.88533,
2020-03-31,RN,Macaíba,city,1,0,False,80792,2407104,1.23775,
2020-03-31,RN,Monte Alegre,city,1,0,False,22451,2407807,4.45414,
2020-03-31,RN,Mossoró,city,17,1,False,297378,2408003,5.71663,0.0588
2020-03-31,RN,Natal,city,42,0,False,884122,2408102,4.75048,
2020-03-31,RN,Parnamirim,city,10,0,False,261469,2403251,3.82455,
2020-03-31,RN,Passa e Fica,city,1,0,False,13277,2409100,7.53182,
2020-03-31,RN,São Gonçalo do Amarante,city,1,0,False,102400,2412005,0.97656,
2020-03-31,RN,São José de Mipibu,city,1,0,False,43899,2412203,2.27796,
2020-03-31,RN,Tibau,city,1,0,False,4106,2411056,24.3546,
2020-03-31,RN,,state,82,1,False,3506853,24,2.33828,0.0122
2020-03-31,RO,Jaru,city,1,0,False,51775,1100114,1.93143,
2020-03-31,RO,Ji-Paraná,city,1,0,False,128969,1100122,0.77538,
2020-03-31,RO,Porto Velho,city,7,1,False,529544,1100205,1.32189,0.1429
2020-03-31,RO,,state,9,1,False,1777225,11,0.50641,0.1111
2020-03-31,RR,Boa Vista,city,13,0,False,399213,1400100,3.25641,
2020-03-31,RR,Bonfim,city,3,0,False,12409,1400159,24.176,
2020-03-31,RR,,state,16,0,False,605761,14,2.64131,
2020-03-31,RS,Alvorada,city,2,0,False,210305,4300604,0.951,
2020-03-31,RS,Anta Gorda,city,2,0,False,5981,4300703,33.43922,
2020-03-31,RS,Bagé,city,15,0,False,121143,4301602,12.38206,
2020-03-31,RS,Bento Gonçalves,city,2,0,False,120454,4302105,1.66038,
2020-03-31,RS,Cachoeira do Sul,city,1,0,False,82201,4303004,1.21653,
2020-03-31,RS,Cachoeirinha,city,1,0,False,130293,4303103,0.7675,
2020-03-31,RS,Campo Bom,city,2,0,False,66712,4303905,2.99796,
2020-03-31,RS,Canguçu,city,1,0,False,56045,4304507,1.78428,
2020-03-31,RS,Canoas,city,8,0,False,346616,4304606,2.30803,
2020-03-31,RS,Capão da Canoa,city,2,0,False,53049,4304630,3.7701,
2020-03-31,RS,Capão do Leão,city,1,0,False,25354,4304663,3.94415,
2020-03-31,RS,Carlos Barbosa,city,1,0,False,29833,4304804,3.35199,
