Codigo;Municipio;Estado;0-19;20-44;45-54;55-64;65-74;75+
270760;Quebrangulo;AL;4490.0;4193.0;983.0;831.0;511.0;317.0
270770;Rio Largo;AL;27056.0;27379.0;6926.0;4145.0;2390.0;1358.0
270780;Roteiro;AL;2930.0;2402.0;465.0;352.0;194.0;100.0
270790;Santa Luzia do Norte;AL;2717.0;2700.0;587.0;465.0;262.0;156.0
270800;Santana do Ipanema;AL;18874.0;16686.0;3904.0;2670.0;1720.0;1248.0
270810;Santana do Mundaú;AL;4499.0;3892.0;958.0;673.0;413.0;267.0
270820;São Brás;AL;2640.0;2349.0;639.0;452.0;330.0;207.0
270830;São José da Laje;AL;9651.0;8134.0;1965.0;1389.0;890.0;595.0
270840;São José da Tapera;AL;14150.0;9925.0;2296.0;1622.0;1203.0;758.0
270850;São Luís do Quitunde;AL;14281.0;12076.0;2474.0;1720.0;913.0;530.0
270860;São Miguel dos Campos;AL;21421.0;22809.0;5151.0;3262.0;1810.0;946.0
270870;São Miguel dos Milagres;AL;2686.0;2877.0;622.0;461.0;320.0;177.0
270880;São Sebastião;AL;13198.0;11823.0;2782.0;2107.0;1163.0;774.0
270890;Satuba;AL;5653.0;6356.0;1559.0;848.0;474.0;253.0
270895;Senador Rui Palmeira;AL;5843.0;4357.0;957.0;725.0;519.0;301.0
270900;Tanque d'Arca;AL;2223.0;2248.0;566.0;458.0;323.0;200.0
270910;Taquarana;AL;7256.0;6685.0;1738.0;1459.0;956.0;536.0
270915;Teotônio Vilela;AL;17300.0;15448.0;3246.0;2392.0;1299.0;671.0
270920;Traipu;AL;10572.0;8878.0;2163.0;1638.0;1107.0;729.0
270930;União dos Palmares;AL;25624.0;23277.0;5479.0;4032.0;2535.0;1520.0
270940;Viçosa;AL;10000.0;9380.0;2309.0;1703.0;998.0;712.0
280010;Amparo de São Francisco;SE;856.0;889.0;208.0;138.0;106.0;74.0
280020;Aquidabã;SE;7241.0;7467.0;1989.0;1468.0;1017.0;713.0
280030;Aracaju;SE;189446.0;262153.0;66348.0;41826.0;21332.0;13968.0
280040;Arauá;SE;3674.0;3590.0;901.0;584.0;369.0;241.0
280050;Areia Branca;SE;6628.0;6847.0;1478.0;956.0;637.0;431.0
280060;Barra dos Coqueiros;SE;10097.0;11020.0;2643.0;1476.0;781.0;470.0
280067;Boquim;SE;9034.0;9859.0;2532.0;1806.0;1156.0;671.0
280070;Brejo Grande;SE;3297.0;2775.0;628.0;410.0;284.0;206.0
280100;Campo do Brito;SE;6064.0;6515.0;1637.0;1163.0;857.0;610.0
280110;Canhoba;SE;1619.0;1433.0;339.0;260.0;178.0;106.0
280120;Canindé de São Francisco;SE;12147.0;9936.0;1794.0;1156.0;672.0;404.0
280130;Capela;SE;12427.0;12048.0;2732.0;1889.0;1280.0;892.0
280140;Carira;SE;7344.0;7604.0;1896.0;1518.0;979.0;684.0
280150;Carmópolis;SE;5853.0;5813.0;1289.0;653.0;350.0;218.0
280160;Cedro de São João;SE;1811.0;2225.0;530.0;448.0;336.0;196.0
280170;Cristinápolis;SE;7207.0;6374.0;1362.0;848.0;573.0;324.0
280190;Cumbe;SE;1361.0;1489.0;346.0;279.0;200.0;124.0
280200;Divina Pastora;SE;1741.0;1732.0;408.0;243.0;169.0;97.0
280210;Estância;SE;24618.0;25934.0;6493.0;4145.0;2435.0;1680.0
280220;Feira Nova;SE;2194.0;1992.0;473.0;353.0;226.0;157.0
280230;Frei Paulo;SE;5248.0;5668.0;1284.0;970.0;561.0;422.0
280240;Gararu;SE;4137.0;4363.0;1008.0;798.0;491.0;286.0
280250;General Maynard;SE;1082.0;1223.0;268.0;195.0;116.0;86.0
280260;Gracho Cardoso;SE;1971.0;2107.0;587.0;435.0;275.0;203.0
280270;Ilha das Flores;SE;3424.0;2938.0;723.0;477.0;339.0;280.0
280280;Indiaroba;SE;6943.0;5846.0;1218.0;882.0;558.0;353.0
280290;Itabaiana;SE;32223.0;36674.0;8501.0;5728.0;3265.0;2208.0
280300;Itabaianinha;SE;15448.0;14931.0;3501.0;2330.0;1428.0;959.0
280310;Itabi;SE;1671.0;1762.0;558.0;438.0;251.0;183.0
280320;Itaporanga d'Ajuda;SE;12536.0;12440.0;2610.0;1761.0;1085.0;710.0
